userName,content,score,at,thumbsUpCount
krishna korlapu,మీ బస్సులో సురక్షితమైన ప్రయాణం చేశాము,5,2025-06-22 18:43:15,0
Ritik Roushan,super travelling app,4,2025-06-22 18:34:34,0
Shubham Mishra,good,5,2025-06-22 18:18:37,0
Bishnu Basumatary Bishnu,Staffs behavior is very good,5,2025-06-22 18:18:19,0
Srinivasulu K,cheet,1,2025-06-22 18:15:02,0
SHOBHITH KANNAN,"I recently used the redBus app to book bus tickets and opted for their Seat Guaranty"" service, a complete Scam",1,2025-06-22 18:04:56,0
Shobha Maheshwari,good gooogooood,5,2025-06-22 18:01:33,0
Nitesh Kumar,good,5,2025-06-22 17:56:24,0
Logesh Suguna,good 😊,5,2025-06-22 17:48:45,0
logesh s,good,5,2025-06-22 17:45:12,0
Arun Krishna A.k,thank you redbus 🤜🏻🤛🏻,5,2025-06-22 17:36:19,0
milind jadhao,mast,5,2025-06-22 17:33:25,0
Anoop Tiwari,best services nd very comfortable nd beahviour is also good,5,2025-06-22 17:26:19,0
Ravi Barwasha,good 😊,5,2025-06-22 17:26:02,0
Ashish,My name is Ashish Pratap SINGH sir Mane train ki ticket book kiya tha or meri booking cancel ho gyi hai or passa bhi refund nahi hua hai,1,2025-06-22 17:22:15,0
ASHOK ASHOK,ok,4,2025-06-22 17:21:29,0
Hariom Kalmodiya,"RedBus shows me a higher price than before — give me the price I saw just an hour ago. This price is ₹1000 more than what I saw on another app. This isn’t the first time; it happens every time. I check the ticket, and later the price increases.",1,2025-06-22 17:12:16,0
Ravindra Nagar,good service,5,2025-06-22 17:07:59,0
Siddharth Singh,good 👍,4,2025-06-22 16:57:58,0
sai kumar,outstanding,5,2025-06-22 16:57:24,0
hemant verma,please come with more offers,5,2025-06-22 16:56:26,0
Chandu gadgi,good service,5,2025-06-22 16:55:31,0
Anupam aggarwal,"staff behaviour is good and supportive , on time",5,2025-06-22 16:52:51,0
Devendra Karmarkar,not showing details about msrtcn buses,4,2025-06-22 16:37:15,0
Vishnu Sood,good service,5,2025-06-22 16:27:54,0
md md,good,4,2025-06-22 16:23:37,0
muniasamy kanagaraj,"worst app to book tickets, we can't reach them easily if there is any bus cancellation",1,2025-06-22 16:17:11,0
Pavan Nannvare,👍,5,2025-06-22 16:16:57,0
Dibyam jyoti Pal,good,5,2025-06-22 16:16:08,0
Nitin Bhoye,not price,3,2025-06-22 16:05:20,0
archanakasar,good,5,2025-06-22 16:01:46,0
Sahid fitness,good,4,2025-06-22 15:59:49,0
Mohammad Alam,"The journey was very good, my facilities were very good👍💖",5,2025-06-22 15:52:57,0
yusuf rampurawala,fine,5,2025-06-22 15:46:17,0
dhnarajprabhu prabhu,ok,3,2025-06-22 15:44:34,0
Amit Sharma,good,5,2025-06-22 15:34:50,0
Hareet Bhardwaj,it's been years but you still do not fetch offers in auto as per booking. one has to manually coupon code try and see this in the backend. why is such cunningness still there ? pathetic,1,2025-06-22 15:31:48,0
mehulsinh rahevar,good 👍,5,2025-06-22 15:24:42,0
Mayank Jain,"Redbus Has Mentally Harassed Me for 20 Days — This Is a Scam Disguised as a Service I am absolutely appalled by Redbus and the way they have handled — or rather, intentionally mishandled — my case. My booking was on 1st June, and today is 21st June. For 20 full days, Redbus has played mind games, lied to me, ignored my complaints, and mentally exhausted me, just so they can avoid giving a rightful refund — despite the fact that I have clear proof of the scam and mistreatment I faced. Here’s wh",1,2025-06-22 15:24:01,0
Prince Kumar,Maine 1st time red bus ka use karke R. S. yadav travels ki bus se journey kari thi and it was amazing 👍,5,2025-06-22 15:20:14,0
Adarsh Kumar Sharma,good,5,2025-06-22 15:12:56,0
Galeefa road ways,very good service 👏,5,2025-06-22 15:12:36,0
MATHI ALAGAN,good,4,2025-06-22 14:56:01,0
Ramashankar Sharma,too slow,1,2025-06-22 14:27:12,0
Aman Srivastava,good,5,2025-06-22 14:18:30,0
Rebin Xavier,very bad service,1,2025-06-22 14:17:04,0
SUDEEP,good service,5,2025-06-22 14:16:47,0
Mukhtiyar Shaha,Good Service 💯,3,2025-06-22 14:07:02,0
Pankaj Kumar,I liked it very much and I will always travel by this bus,5,2025-06-22 14:01:48,0
Manikandan N,Too much ticket price,1,2025-06-22 14:00:21,0
Jyoti Gupta,"Don't book bus with this app I book a bus named ""intercity bus "", lowest quality bus I ever experienced Water was dripping from the AC onto my seat, and the seat was in very bad condition. Please refund my money. Also, the bus stopped at a rest place at 12 AM even though that was not the scheduled time. The bus was supposed to drop me off at 8 AM, but I was dropped at 11 AM. I want my refund.",1,2025-06-22 13:51:49,0
Abdul Basith,"I recently travelled using your platform and had a disappointing experience. I had booked a Volvo Multi-Axle A/C Sleeper (2+1) bus and selected a specific seat (L1 Lower single berth) based on my comfort and preference. However, on the day of travel, I was surprised to find that both the bus type and allocated seat had been changed without any prior notification. The replacement bus was of a lower standard (seater + sleeper) and the new seat assigned was on the upper berth and uncomfortable.",1,2025-06-22 13:48:09,8
Munin Deori,nice experience,5,2025-06-22 13:42:09,0
Raunak Agarwal,Charging 50% as cancellation fees. That also one day prior to trip which was booked same time. Don't book from this application. Many other good app is there for buses. Ridiculous this is.,1,2025-06-22 13:35:03,1
Amit pandit Adarsh,nice,5,2025-06-22 13:15:45,0
vanam santhosh Kumar,good service by MYTRI travels very clean and good,5,2025-06-22 13:10:47,0
Md arman Nehali,good,5,2025-06-22 13:10:44,0
Rajat Singh Rajput,best service,5,2025-06-22 13:07:32,0
Foodcraft school,"very good service .soft spoken driver , conductor . pocket friendly . I'll highly recommend to more people . looking for senior citizen discount",5,2025-06-22 12:56:01,0
Jaid siddiki,Red bus se accha abhi bus h,1,2025-06-22 12:48:01,0
Mathan Kumar,okk,4,2025-06-22 12:41:17,0
joby joseph,unable to contact customer care. bad experience.,1,2025-06-22 12:36:53,0
Fazil Rashid,very nice,5,2025-06-22 12:35:45,0
Omsa Tecnical,super service,5,2025-06-22 12:33:13,0
Hari Prasad,super 👍,5,2025-06-22 12:30:34,0
Bhupinder Kumar,good,5,2025-06-22 12:21:37,0
bandi Roja,good,5,2025-06-22 12:08:42,0
muhabbir vk muhabbir,good,5,2025-06-22 12:06:23,0
MOHAMED AFZAL,need more coupons,4,2025-06-22 12:03:50,0
Bala Murugan,good,5,2025-06-22 11:52:22,0
Prasanna Gawali,good,3,2025-06-22 11:38:05,0
23 C K KRANTHI KUMAR,good,5,2025-06-22 11:36:47,0
Vishal Rajput,"Really best and trusty app, with all necessary functionality provided, App performance also best.",5,2025-06-22 11:29:58,0
Dinesh Rane,good one,4,2025-06-22 11:26:32,0
Pankaj Patel,good,3,2025-06-22 11:18:23,0
Balukumar Naragund01,nice,5,2025-06-22 11:16:25,0
Rama Vyas,good,4,2025-06-22 11:11:47,0
avinash kadam,excellent service,5,2025-06-22 10:49:58,0
Ajai Kumar Pandey,Horrible & terrible.,1,2025-06-22 10:48:15,0
manish kumar,best,5,2025-06-22 10:44:48,0
Wasim Gour,good,5,2025-06-22 10:34:52,0
VEERPAL CHOUDHARY,ok,5,2025-06-22 10:29:19,0
koppisetti vijaya kumar,👍,4,2025-06-22 10:26:58,0
AGRIM GURUNG,good,5,2025-06-22 10:25:53,0
Vishnu R Thori,very esy and very use full app,5,2025-06-22 10:06:51,0
Priyansu Verma,easy booking,5,2025-06-22 10:04:55,0
Avitansh Singh,good and had a great journey,5,2025-06-22 09:57:53,0
Tselva Raj,very good,5,2025-06-22 09:57:42,0
KARNATI NARASIMHA REDDY,super 👍,5,2025-06-22 09:45:04,0
Rajesh kumar Raji,👍 good,5,2025-06-22 09:29:52,0
Gulshan suthaar,Bus Tickets Booking Service is very good 👍 no extra charge & easy to book...,5,2025-06-22 09:28:33,0
Yogendra Shekhawat,very good,5,2025-06-22 09:25:59,0
Naveen Sharma,very good,5,2025-06-22 09:22:08,0
Sahad Montugoli,help full,5,2025-06-22 09:18:40,0
RAMSWAROOP PATEL,Nice Service 👍,5,2025-06-22 09:11:04,0
mugesh,this app is very useful and they provide a good customer support .,5,2025-06-22 09:01:48,0
Prince Vali,superb,5,2025-06-22 08:58:19,0
Lingam rushil,nice,5,2025-06-22 08:48:45,0
DEBSANKAR NANDI,very good service.,5,2025-06-22 08:36:40,0
Bhargov Borah,good,1,2025-06-22 08:35:14,0
Vicky Soni,good,5,2025-06-22 08:22:45,0
Ismail Sultan,very good,5,2025-06-22 08:21:10,0
Pradeep Aggrawal,good,5,2025-06-22 08:18:04,0
Anand Maheta,good,4,2025-06-22 08:16:02,0
Ayush Goud,"good experience of ride , please don't force your workers too much too intensely to make customer a review. people are begging to customers ...sir please make some time and write a review",3,2025-06-22 08:03:58,0
Sudhaman,Friendly app,5,2025-06-22 07:58:11,0
SUHAIL _93,Good service,5,2025-06-22 07:56:51,0
Abhay Singh,great app for ur travel goals,5,2025-06-22 07:53:06,0
juvvanaboinasivaramakrishna,Good,5,2025-06-22 07:43:12,0
Shubham Shahane,"Avoid booking buses through RedBus. They don’t take any responsibility if the bus is delayed, and they don’t give clear or complete details about the bus before your trip. Here are some more issues I faced: The bus operator’s contact number was either wrong or not reachable. There was no update or support from RedBus when the bus was late. Customer support was not helpful during the journey better to book direct with operators",1,2025-06-22 07:41:56,0
Tejas Chaudhari,nice,5,2025-06-22 07:28:58,0
Kavitha E,good,4,2025-06-22 07:23:48,0
Gadiraju Ganeshraju,good driving Surendra,5,2025-06-22 07:20:20,0
Dharamraj Bouri,good 👍👍,5,2025-06-22 06:56:31,0
Arunkrishna Pushkaran,good,3,2025-06-22 06:37:38,0
Sanju kumar Dewangan,best for buses 👍,5,2025-06-22 06:32:45,0
Amit Bansal,easy and smooth journey,5,2025-06-22 06:25:57,0
INFJ,Nuego services are Good and Comfortable in affordable price. They do operate with some of Experienced and Gentle Drivers.,5,2025-06-22 04:59:14,0
chandrakant gaikwad,Nice app,4,2025-06-22 02:34:48,0
NOORULLA KHAN,"there was in the issue in th bus and Drivers was aware of this, bus stuck midnight at 12:30 and I started talking to redbus and he said we will look into it, actual problem was redbus are not conducting any hygiene survey nor they care about bus quality at least like OYO, don't download the irresponsible service provider app. better to go with Govt public transport",1,2025-06-22 02:11:06,0
vasanth saminathan,Good,5,2025-06-22 02:03:22,0
Jaybrat Singh,good 👍,5,2025-06-22 01:15:27,0
manjunath manjunath,super helpful app cheapest rate all over compare rate Super,5,2025-06-22 00:50:30,0
Prashant Ramteke,Good,5,2025-06-22 00:28:38,0
Kirubasankar Madhaiyan,bus operator canceled the bus at the last minute. redbus customer service could not reach the operator and suggested that I take an alternate option. cancellation insurance and Redbus assurance are a scam,1,2025-06-22 00:28:25,0
Ajay kumar,good,5,2025-06-22 00:08:26,0
Venkat Chaitanya,"maximum 70 percent of bus timings are fake if,after booking when we call operator they are telling that bus is one and half hour late waste of money by booking in redbus",1,2025-06-22 00:03:37,0
Hrishikesh Nachane,wrong booking name,2,2025-06-21 23:42:20,0
Nargis Jahan,nice,5,2025-06-21 23:28:26,0
Ananthu R,👌 👌,5,2025-06-21 23:03:51,0
AJ,never ever choose Red bus. I will say this based on my personal experience with what I had on 14th June. I would say I would wait for a month or so with other bus companies for them to give me reservation but never ever go with red bus ever,1,2025-06-21 23:03:48,0
Azmat ansari,nice,5,2025-06-21 22:50:09,0
Shan Mugam,super,5,2025-06-21 22:41:51,0
Nayan Pandya,good,5,2025-06-21 22:25:41,0
Rupal Chudasama,thank you,5,2025-06-21 22:24:46,0
ParamEshwar Rao,good,5,2025-06-21 22:06:14,0
Mukesh Kumar,Very good,4,2025-06-21 22:05:18,0
Pritika Rai,l had very good experience with redbus,5,2025-06-21 22:05:11,0
Shaik Jafarvali,well and good,5,2025-06-21 22:04:08,0
Vasamsetti Chinnari,good,5,2025-06-21 21:56:51,0
Barath Kumar,good app,5,2025-06-21 21:54:48,0
Bala tr,"Worst app, customer care are not so supportive, they will not any actions for our concerns, Try to use some other booking app...",1,2025-06-21 21:49:09,0
PANDIYAN SB,good,5,2025-06-21 21:47:09,0
kuldeep singh,good experience,5,2025-06-21 21:44:05,0
Ankit video,good,5,2025-06-21 21:31:36,0
jagadish Shetty,use full app,5,2025-06-21 21:14:33,0
Shiwani,Great experience,5,2025-06-21 20:47:33,0
Vinay sharma,This app giving me a very poor service I am very Disappointed,1,2025-06-21 20:34:23,1
Shuaib Khan,nice 👍,5,2025-06-21 20:31:54,0
Sivasai Bhadram,very good,5,2025-06-21 20:28:38,0
Yogesh Wagh,very good Services,3,2025-06-21 20:22:53,0
Joseph Raj,good,5,2025-06-21 20:14:36,0
Charles,Nice,4,2025-06-21 20:01:57,0
Dhiraj,koi coupon nhi dy ty hai,1,2025-06-21 19:45:34,2
Ridhima Dhadwal (Ridhu),never book any bus or never make a trip plan through this ... very bad .. I booked orbit bus from this and they provide me wrong bus timing which lead to loose of money and waste of time and they have not refunded money it have been a week now,1,2025-06-21 19:42:06,2
Manoharan Sivanandam,very comfortable,5,2025-06-21 19:41:22,0
Nakka Naga,excellent,5,2025-06-21 19:31:09,0
Shrishail Awandi,good,5,2025-06-21 19:14:19,0
Harsh,they have many random low quality buses listed,1,2025-06-21 19:14:02,2
Ajay Kumar,nice,5,2025-06-21 19:11:11,0
Partha Nath,red bus not usd❌❌❌,1,2025-06-21 19:10:05,2
Prashant Bobade,very good,5,2025-06-21 19:07:17,0
Shiak Siraj,Good,4,2025-06-21 19:06:01,0
SHARANAGOUDA GONAL,good,4,2025-06-21 19:06:00,0
Shubham Singh Rajpoot,good,5,2025-06-21 19:01:39,0
Ananthakumar Ananth,good,5,2025-06-21 18:47:26,0
Sam Partha,good,5,2025-06-21 18:38:14,0
Albert Rio,super,4,2025-06-21 18:34:15,0
Raviraj Alva,not given offer dabba,3,2025-06-21 18:31:59,1
STAR MDRaihan,nice aap,5,2025-06-21 18:24:26,0
raj agarwal,awesome experience keep it up team,5,2025-06-21 18:23:42,0
MOHIT KASHYAP,good facilities,5,2025-06-21 18:20:11,0
Arpan Das,All good,5,2025-06-21 18:19:59,0
Indrapal Singh,good service,5,2025-06-21 18:16:26,0
LOGESH SUGUNA,good,5,2025-06-21 18:10:29,0
MANJUNATH MANJUNATH,good 👍,5,2025-06-21 18:07:34,0
Ayan Saifi,very worst service by rebus they debit by money in bank but leave the passenger on boarding point and not notification for change anything,1,2025-06-21 18:07:03,1
Barath Barath,nice safe and secure super,5,2025-06-21 17:51:19,0
THAMIZH ARASAN,"Good service, customer satisfy",5,2025-06-21 17:34:01,0
dkd Sunil,nice,5,2025-06-21 17:32:08,0
RAHUL JANAK GAIKWAD,well,5,2025-06-21 17:26:37,0
Hiten Prajapat,nice,5,2025-06-21 17:06:13,0
Rahil Mulani,don't use red bus,1,2025-06-21 16:52:33,1
venkatesh kondeti,🤝👍,4,2025-06-21 16:51:21,0
Prem Pratap,best option,5,2025-06-21 16:49:33,0
Ahasan Kazi,good,3,2025-06-21 16:38:17,0
ABHAY SHARMA,service is good,4,2025-06-21 16:36:58,0
Rakesh,very bad experience: bus operators had cancelled the bus informed that you will get your refund within 5 working days.. after 5 days telling that you have to wait for 3 more days.. issue is that red bus don't get to know about bus cancellation... wowwww what F these guys do...,1,2025-06-21 16:34:43,1
Manjunath Pyati,super,4,2025-06-21 16:30:37,0
NkP electronics & appliances service,good,5,2025-06-21 16:30:32,0
Hari Haran,😊,4,2025-06-21 16:27:02,0
Nima Tamang,Good,5,2025-06-21 16:20:51,0
Bibekananda Ghadai,super,5,2025-06-21 16:19:41,0
Chandan Kumar,good,5,2025-06-21 16:18:22,0
Pavan S,good,5,2025-06-21 16:12:42,0
Amarjit gupta,ok,5,2025-06-21 16:10:31,0
Dnyaneshwar Khande,ek number,5,2025-06-21 16:09:23,0
Kirtesh Thakor,supar,5,2025-06-21 16:04:01,0
Akash kaushik,"worst service experience. I raised my complaint on 8th June, and today is 21st june since there is no resolution or any update provided. even i didn't board my bus and in application it showing I completed my trip. also, at the boarding time, the GPS location disabled and no bus operator number provided until last. no refund provided till now..worst service ever",1,2025-06-21 16:02:01,1
Babulal Meena,Good,5,2025-06-21 15:54:23,0
Suraj Mahajan,"worst experience while connecting to customer care, very confusing and non responsive IVR process. need to change dates terrible support. lost money. very bad experience. ideally I used to book via this platform but I dont think I'll use it anymore or suggest folks to use. update: a form was released from redBus team to understand the issue. lets see how they respond",1,2025-06-21 15:50:11,8
Pankaj Sharma,I really enjoyed it,5,2025-06-21 15:39:26,0
Som Lohiya,good,5,2025-06-21 15:39:00,0
Veeranagowda Malipatil,good,1,2025-06-21 15:33:15,0
surendra kumar,best gerney,5,2025-06-21 15:30:51,0
brijesh dubey,nice,5,2025-06-21 15:20:56,0
Asif Abdulla,provide real coupon,1,2025-06-21 15:14:22,0
Akash Ramesh,good 👍,5,2025-06-21 15:13:34,0
Raju Gupta,setting with play store,1,2025-06-21 15:07:47,1
Manjeet Singh,बहुत अच्छा लगता है बस साफ है,5,2025-06-21 14:58:43,0
R2 DATABASE,rate Over service poor,1,2025-06-21 14:57:53,1
Hadi Idzhar bin Muhamad Azri,okay..,4,2025-06-21 14:56:45,0
Harsh Pandey,scammer,1,2025-06-21 14:34:31,1
Dnyaneshwar patil Shinde,happy,5,2025-06-21 14:24:32,0
Sunil Yadav,extra payment,1,2025-06-21 14:09:13,1
Yuvraj Singh,It is a very good app. But they cutt very extra charges,5,2025-06-21 14:00:31,0
ashitha rahman,"RedBus is a reliable and user-friendly travel app for bus bookings, especially popular across India. Despite a few service-related drawbacks, its convenience and reach make it a top choice for budget and intercity travelers and i used jayavin travels the bus is very clean and hygiene, the journey is very comfortable",5,2025-06-21 13:57:14,2
Bharat Singhpujara,happy journey ❤️,5,2025-06-21 13:53:10,0
GODUGUNURU VENU,good,5,2025-06-21 13:52:40,0
akash pr,good,3,2025-06-21 13:51:18,0
prajwal bobade,excellent journey 👏👏👏,5,2025-06-21 13:45:02,0
Harish Harish,helpful and happy with service,5,2025-06-21 13:39:11,0
giriraj patil,poor customer service,1,2025-06-21 13:37:24,1
akash dubey,great app.,5,2025-06-21 13:36:37,0
sudhakararao bodepudi,App is not working properly,1,2025-06-21 13:26:21,1
Subhas Pramanik,ok,5,2025-06-21 13:20:11,0
Mohit Ahuja,absolutely pathetic app. live location closed 6 hrs before bus reached destination. drop happened 7 hrs after actual scheduled time,1,2025-06-21 13:17:24,1
Nilesh Lokhande,service was excellent I'm regularly use red Bus with hamsafar travel overall experience is good happy with service,5,2025-06-21 12:54:28,0
Rahul Ghuge,good journey,5,2025-06-21 12:46:40,0
Niraj Goswami,Nice..,4,2025-06-21 12:45:19,0
Neetu Sahu,wonderful experience with this app This is easy to book tickets at home. and we are comfortable in the bus and the staff behaviour is also 👍good,5,2025-06-21 12:39:17,0
prince sahu,nice,5,2025-06-21 12:25:53,0
Gaurav Savji,good,5,2025-06-21 12:19:28,0
Monu Ahirwar,nice,5,2025-06-21 12:18:09,0
Pulakjyoti Hazarika official,Good,5,2025-06-21 12:10:49,0
Gayatri Rawat,"Overall experience was great with redBus, super service and bus condition was awesome😊👍🏻",5,2025-06-21 11:51:48,0
datta kore,very very good,5,2025-06-21 11:47:17,0
Rahul Jhaginiya,comfortable trewal,5,2025-06-21 11:45:28,0
Vijayan,easy for last minute booking,5,2025-06-21 11:40:06,0
Sanjith Gnanasekaran,nice,4,2025-06-21 11:35:57,0
Bikram Dash,good app,3,2025-06-21 11:35:45,0
Mohammed Harris,Good,4,2025-06-21 11:28:33,0
Ramdeen Gour,good,5,2025-06-21 11:26:38,0
Ravi Kumar,Really a bad experience with trusting first time on northern trevel by Redbus . Bording was more then hour late and on arrival no communication n tracking. when called driver no response on 5-6 call n picked when he was crossing exit gate n said main to ISBT se 1 km age nikal gaya hu .although he was in front of exit gate then I came out some how running n took auto to chase him In front of me he switch off his phone this is the service of Redbus,1,2025-06-21 11:22:24,1
shyam sundar,good,5,2025-06-21 11:15:10,0
Kaushab Kumar,good experience excellent bus,5,2025-06-21 10:54:20,0
Dubaidxband,"very cheap, dirty and low class style of marketing while i am using youtube, repetitive, irritating and litterally a very low class marketing like they are begging us to install the app.😡🤬😠💢",1,2025-06-21 10:53:59,1
s.prakash,super,4,2025-06-21 10:46:59,0
Harnarayan Singh,Good,5,2025-06-21 10:45:53,0
Kandasamy Sennaiah,smooth driving... crews were the gentle ones..,5,2025-06-21 10:42:38,0
Bibin George,Good,5,2025-06-21 10:41:29,0
Sameer Razvi,good,5,2025-06-21 10:39:23,0
Nilesh Patel,I really like the service and it is very easy to use,5,2025-06-21 10:29:15,0
Anu Tripathi,Such a beautiful ride 😍,5,2025-06-21 10:03:11,0
Vishal Wankhade,nice,5,2025-06-21 09:59:29,0
Sunil Kumar,Excellent service and Best app for volvo bus booking,5,2025-06-21 09:53:15,0
DINESH DORIK,ok,5,2025-06-21 09:52:31,0
Sandeep Kumar,good,5,2025-06-21 09:50:21,0
Sujit Ganthia,good,5,2025-06-21 09:47:56,0
Srv Roy Sisodia (Sonu),poor service poor bus poor support team,1,2025-06-21 09:42:24,1
"Umesh Chavan,Karad",Good service,4,2025-06-21 09:28:48,0
ATHAR CARPET WALE,good,5,2025-06-21 09:25:30,0
anveshak pardhi,ok,3,2025-06-21 09:10:00,0
mani important Files,Super,5,2025-06-21 09:09:04,0
Ram Chinna,good,5,2025-06-21 09:05:20,0
Ram Avtar,good,5,2025-06-21 08:57:22,0
Masood Akhter khan,Good and comfort,5,2025-06-21 08:51:37,0
Ashwani Kumar,v good services,5,2025-06-21 08:50:29,0
NAIDU QC,Excellent Service,5,2025-06-21 08:49:11,0
Narendra Kumar Budamgunta,"I booked a ticket through Redbus on Monday for over ₹1400. However, my friend booked the same bus through AbhiBus for just over ₹700. I understand that prices may vary across platforms, but this is a significant difference. I trusted Redbus, but this experience has changed my perception. Moving forward, I will consider using other platforms for booking my tickets.",1,2025-06-21 08:25:06,1
Diwakar Thakur,tq for providing services,5,2025-06-21 08:21:44,0
Prabhat Singh,👍,5,2025-06-21 08:10:30,0
Raj Kumar,Flix bus very comfort journey,5,2025-06-21 08:08:47,0
gita devi,excellent,5,2025-06-21 08:07:07,0
Atiq Qazi,very nice 👍👍👍👍,5,2025-06-21 08:05:47,0
Rajini Uthirapathy,Good,5,2025-06-21 07:56:31,0
Joy Hearts,Redbus is selling tickets at a much higher price. Also they hardly resolve payment dispute issues in your favour. Once I faced failure 2 times while booking where redbus app showed failure with an 'Oops' message. They didn't refund me even after opening the case again. They simply don't care about customers. I found they charge 685 when bus counter is selling tickets at 601. In addition redbus add their convenience fee. I'm uninstalling and will never use it again.,1,2025-06-21 07:55:34,1
MURALI RAJA,good,5,2025-06-21 07:53:10,0
Nagam Sairaghu10,Worst application,1,2025-06-21 07:45:04,1
